"","k","y","u"
"351",351,1.63931527519328,-2
"352",352,-3.03615598197617,-2
"353",353,0.398031981290262,-2
"354",354,-1.74563028085139,-2
"355",355,-0.967400904526675,-2
"356",356,-0.643781778272538,2
"357",357,1.98036462683469,2
"358",358,0.39895511098991,2
"359",359,1.01534021500441,2
"360",360,1.19774174126578,2
"361",361,0.616276471147018,-2
"362",362,-2.16954914994291,-2
"363",363,-0.0230450528717807,-2
"364",364,-1.43805155380171,-2
"365",365,-1.16909534914112,-2
"366",366,-0.871274810795361,-2
"367",367,-1.47660130806362,-2
"368",368,-0.411519492458601,-2
"369",369,-1.62814999656252,-2
"370",370,-0.588557949965712,-2
"371",371,-1.44998497472252,2
"372",372,3.48378679636309,2
"373",373,-0.877093826602613,2
"374",374,2.25702909603239,2
"375",375,0.0729019247924727,2
"376",376,1.17934424462191,2
"377",377,1.40898926288513,2
"378",378,0.481047761094296,2
"379",379,1.82554500449791,2
"380",380,0.184034381630209,2
"381",381,1.898726404399,2
"382",382,0.407267299580266,2
"383",383,1.59409852412137,2
"384",384,0.589587187434894,2
"385",385,1.2846728926831,2
"386",386,0.950749959345167,2
"387",387,0.716232827580152,2
"388",388,0.97465866371129,2
"389",389,0.805549648832005,2
"390",390,1.29532168341966,2
"391",391,0.699600419185562,-2
"392",392,-2.72421241163423,-2
"393",393,0.232558348838455,-2
"394",394,-2.14146827702925,-2
"395",395,-0.452836621510187,-2
"396",396,-1.3895633512338,-2
"397",397,-1.10458692811752,-2
"398",398,-0.829991422175753,-2
"399",399,-1.42900536865984,-2
"400",400,-0.472738566260301,-2
"401",401,-1.66737040004507,2
"402",402,3.39266106547207,2
"403",403,-1.12625641980012,2
"404",404,2.53131943209692,2
"405",405,-0.0837066377067538,2
"406",406,1.6151923669106,2
"407",407,1.05904183931147,2
"408",408,0.672391958012674,2
"409",409,1.81338796494089,2
"410",410,0.328828084831729,2
"411",411,2.10556036455848,-2
"412",412,-3.69232664704313,-2
"413",413,1.36923511294323,-2
"414",414,-2.67344241304032,-2
"415",415,-0.0886291149081379,-2
"416",416,-1.423904006615,2
"417",417,2.88998717220643,2
"418",418,-0.0535458590543573,2
"419",419,1.41887375051864,2
"420",420,1.16026457772268,2
"421",421,0.421215996043998,2
"422",422,2.30270917125703,2
"423",423,0.091879844298534,2
"424",424,2.24980928430437,2
"425",425,-0.00758490404469089,2
"426",426,1.75461582391464,2
"427",427,0.386788799506471,2
"428",428,1.3308045178528,2
"429",429,0.859337962572696,2
"430",430,1.03690089259002,2
"431",431,1.277367640666,2
"432",432,0.670091712254929,2
"433",433,1.43106690118092,2
"434",434,0.663287700190739,2
"435",435,1.44281623127077,2
"436",436,0.891275091841863,2
"437",437,1.06263660128426,2
"438",438,0.837026829078466,2
"439",439,0.96849849468273,2
"440",440,1.17022669857603,2
"441",441,1.20078610148532,2
"442",442,1.14373260258337,2
"443",443,0.836473570252594,2
"444",444,1.11694656844409,2
"445",445,0.989984277256176,2
"446",446,1.18277817543975,2
"447",447,0.865397006213932,2
"448",448,1.08778100204719,2
"449",449,0.973475429548085,2
"450",450,0.98648892480498,2
"451",451,0.896359244094128,2
"452",452,0.986417885478183,2
"453",453,1.24066664208743,2
"454",454,0.974406433262253,2
"455",455,1.07510105041345,2
"456",456,0.888069242609306,-2
"457",457,-2.90487104786485,-2
"458",458,0.39219739968378,-2
"459",459,-2.14593662944226,-2
"460",460,-0.193403982484997,-2
"461",461,-1.36418070205159,2
"462",462,3.02980794341648,2
"463",463,-0.151274395102871,2
"464",464,1.6040642894128,2
"465",465,1.11328470861478,2
"466",466,0.737499264708664,2
"467",467,1.88913136044511,2
"468",468,0.398300315248588,2
"469",469,1.88654023539879,2
"470",470,0.0783612380527822,2
"471",471,1.75105634463631,2
"472",472,0.374635211678423,2
"473",473,1.53587871814459,2
"474",474,0.879473522752514,2
"475",475,1.01227092449363,2
"476",476,1.13180938531562,-2
"477",477,-3.15568994565025,-2
"478",478,0.915356462063884,-2
"479",479,-2.51700661484725,-2
"480",480,0.105432383969414,-2
"481",481,-1.55712950438721,-2
"482",482,-0.993078709112098,-2
"483",483,-0.689828482738738,-2
"484",484,-1.59837229784693,-2
"485",485,-0.532805808716319,-2
"486",486,-1.73035293519707,2
"487",487,3.84492684646115,2
"488",488,-1.11161931928274,2
"489",489,2.70183646582944,2
"490",490,-0.0781389813238392,2
"491",491,1.46831301184226,-2
"492",492,-3.08696261427083,-2
"493",493,0.197436241942711,-2
"494",494,-1.52357018025126,-2
"495",495,-1.05357076405858,-2
"496",496,-0.582415891301781,-2
"497",497,-1.89896149185229,-2
"498",498,-0.0693462312004759,-2
"499",499,-2.10827869880979,-2
"500",500,0.0391876501777328,-2
"501",501,-1.935049754011,2
"502",502,3.70024876944871,2
"503",503,-0.934169966557306,2
"504",504,2.46608251925497,2
"505",505,0.154701319539618,2
"506",506,1.12744159935136,2
"507",507,1.25748242035666,2
"508",508,0.383921790469129,2
"509",509,2.00823499344011,2
"510",510,-0.0404853192068014,2
"511",511,1.92239142484836,2
"512",512,0.265146364330772,2
"513",513,1.66987823206113,2
"514",514,0.546375368868212,2
"515",515,1.30673868282245,2
"516",516,1.12622998350246,2
"517",517,0.822614152831678,2
"518",518,1.39816897871573,2
"519",519,0.709142272215944,2
"520",520,1.37267301113919,2
"521",521,0.719114780017983,2
"522",522,1.28381575316491,2
"523",523,0.727513381199678,2
"524",524,1.04450156330429,2
"525",525,1.05706763417982,2
"526",526,1.0405164852098,2
"527",527,1.07596823429791,2
"528",528,0.985602509857436,2
"529",529,1.14535408269625,2
"530",530,0.761740461833101,2
"531",531,0.990253705598011,-2
"532",532,-3.03482594546667,-2
"533",533,0.903875319009117,-2
"534",534,-2.39752056133605,-2
"535",535,-0.314448764148232,-2
"536",536,-1.62478780949825,2
"537",537,2.92508122396997,2
"538",538,-0.287029318038047,2
"539",539,1.64276337853236,2
"540",540,1.01551030189939,2
