   1.8255450e+00   2.0000000e+00
   1.8403438e-01   2.0000000e+00
   1.8987264e+00   2.0000000e+00
   4.0726730e-01   2.0000000e+00
   1.5940985e+00   2.0000000e+00
   5.8958719e-01   2.0000000e+00
   1.2846729e+00   2.0000000e+00
   9.5074996e-01   2.0000000e+00
   7.1623283e-01   2.0000000e+00
   9.7465866e-01   2.0000000e+00
   8.0554965e-01   2.0000000e+00
   1.2953217e+00   2.0000000e+00
   6.9960042e-01  -2.0000000e+00
  -2.7242124e+00  -2.0000000e+00
   2.3255835e-01  -2.0000000e+00
  -2.1414683e+00  -2.0000000e+00
  -4.5283662e-01  -2.0000000e+00
  -1.3895634e+00  -2.0000000e+00
  -1.1045869e+00  -2.0000000e+00
  -8.2999142e-01  -2.0000000e+00
  -1.4290054e+00  -2.0000000e+00
  -4.7273857e-01  -2.0000000e+00
  -1.6673704e+00   2.0000000e+00
   3.3926611e+00   2.0000000e+00
  -1.1262564e+00   2.0000000e+00
   2.5313194e+00   2.0000000e+00
  -8.3706638e-02   2.0000000e+00
   1.6151924e+00   2.0000000e+00
   1.0590418e+00   2.0000000e+00
   6.7239196e-01   2.0000000e+00
   1.8133880e+00   2.0000000e+00
   3.2882808e-01   2.0000000e+00
   2.1055604e+00  -2.0000000e+00
  -3.6923266e+00  -2.0000000e+00
   1.3692351e+00  -2.0000000e+00
  -2.6734424e+00  -2.0000000e+00
  -8.8629115e-02  -2.0000000e+00
  -1.4239040e+00   2.0000000e+00
   2.8899872e+00   2.0000000e+00
  -5.3545859e-02   2.0000000e+00
   1.4188738e+00   2.0000000e+00
   1.1602646e+00   2.0000000e+00
   4.2121600e-01   2.0000000e+00
   2.3027092e+00   2.0000000e+00
   9.1879844e-02   2.0000000e+00
   2.2498093e+00   2.0000000e+00
  -7.5849040e-03   2.0000000e+00
   1.7546158e+00   2.0000000e+00
   3.8678880e-01   2.0000000e+00
   1.3308045e+00   2.0000000e+00
   8.5933796e-01   2.0000000e+00
   1.0369009e+00   2.0000000e+00
   1.2773676e+00   2.0000000e+00
   6.7009171e-01   2.0000000e+00
   1.4310669e+00   2.0000000e+00
   6.6328770e-01   2.0000000e+00
   1.4428162e+00   2.0000000e+00
   8.9127509e-01   2.0000000e+00
   1.0626366e+00   2.0000000e+00
   8.3702683e-01   2.0000000e+00
   9.6849849e-01   2.0000000e+00
   1.1702267e+00   2.0000000e+00
   1.2007861e+00   2.0000000e+00
   1.1437326e+00   2.0000000e+00
   8.3647357e-01   2.0000000e+00
   1.1169466e+00   2.0000000e+00
   9.8998428e-01   2.0000000e+00
   1.1827782e+00   2.0000000e+00
   8.6539701e-01   2.0000000e+00
   1.0877810e+00   2.0000000e+00
   9.7347543e-01   2.0000000e+00
   9.8648892e-01   2.0000000e+00
   8.9635924e-01   2.0000000e+00
   9.8641789e-01   2.0000000e+00
   1.2406666e+00   2.0000000e+00
   9.7440643e-01   2.0000000e+00
   1.0751011e+00   2.0000000e+00
   8.8806924e-01  -2.0000000e+00
  -2.9048710e+00  -2.0000000e+00
   3.9219740e-01  -2.0000000e+00
  -2.1459366e+00  -2.0000000e+00
  -1.9340398e-01  -2.0000000e+00
  -1.3641807e+00   2.0000000e+00
   3.0298079e+00   2.0000000e+00
  -1.5127440e-01   2.0000000e+00
   1.6040643e+00   2.0000000e+00
   1.1132847e+00   2.0000000e+00
   7.3749926e-01   2.0000000e+00
   1.8891314e+00   2.0000000e+00
   3.9830032e-01   2.0000000e+00
   1.8865402e+00   2.0000000e+00
   7.8361238e-02   2.0000000e+00
   1.7510563e+00   2.0000000e+00
   3.7463521e-01   2.0000000e+00
   1.5358787e+00   2.0000000e+00
   8.7947352e-01   2.0000000e+00
   1.0122709e+00   2.0000000e+00
   1.1318094e+00  -2.0000000e+00
  -3.1556899e+00  -2.0000000e+00
   9.1535646e-01  -2.0000000e+00
  -2.5170066e+00  -2.0000000e+00
   1.0543238e-01  -2.0000000e+00
  -1.5571295e+00  -2.0000000e+00
  -9.9307871e-01  -2.0000000e+00
  -6.8982848e-01  -2.0000000e+00
  -1.5983723e+00  -2.0000000e+00
  -5.3280581e-01  -2.0000000e+00
  -1.7303529e+00   2.0000000e+00
   3.8449268e+00   2.0000000e+00
  -1.1116193e+00   2.0000000e+00
   2.7018365e+00   2.0000000e+00
  -7.8138981e-02   2.0000000e+00
   1.4683130e+00  -2.0000000e+00
  -3.0869626e+00  -2.0000000e+00
   1.9743624e-01  -2.0000000e+00
  -1.5235702e+00  -2.0000000e+00
  -1.0535708e+00  -2.0000000e+00
  -5.8241589e-01  -2.0000000e+00
  -1.8989615e+00  -2.0000000e+00
  -6.9346231e-02  -2.0000000e+00
  -2.1082787e+00  -2.0000000e+00
   3.9187650e-02  -2.0000000e+00
  -1.9350498e+00   2.0000000e+00
   3.7002488e+00   2.0000000e+00
  -9.3416997e-01   2.0000000e+00
   2.4660825e+00   2.0000000e+00
   1.5470132e-01   2.0000000e+00
   1.1274416e+00   2.0000000e+00
   1.2574824e+00   2.0000000e+00
   3.8392179e-01   2.0000000e+00
   2.0082350e+00   2.0000000e+00
  -4.0485319e-02   2.0000000e+00
   1.9223914e+00   2.0000000e+00
   2.6514636e-01   2.0000000e+00
   1.6698782e+00   2.0000000e+00
   5.4637537e-01   2.0000000e+00
   1.3067387e+00   2.0000000e+00
   1.1262300e+00   2.0000000e+00
   8.2261415e-01   2.0000000e+00
   1.3981690e+00   2.0000000e+00
   7.0914227e-01   2.0000000e+00
   1.3726730e+00   2.0000000e+00
   7.1911478e-01   2.0000000e+00
   1.2838158e+00   2.0000000e+00
   7.2751338e-01   2.0000000e+00
   1.0445016e+00   2.0000000e+00
   1.0570676e+00   2.0000000e+00
   1.0405165e+00   2.0000000e+00
   1.0759682e+00   2.0000000e+00
   9.8560251e-01   2.0000000e+00
   1.1453541e+00   2.0000000e+00
   7.6174046e-01   2.0000000e+00
   9.9025371e-01  -2.0000000e+00
  -3.0348259e+00  -2.0000000e+00
   9.0387532e-01  -2.0000000e+00
  -2.3975206e+00  -2.0000000e+00
  -3.1444876e-01  -2.0000000e+00
  -1.6247878e+00   2.0000000e+00
   2.9250812e+00   2.0000000e+00
  -2.8702932e-01   2.0000000e+00
   1.6427634e+00   2.0000000e+00
   1.0155103e+00   2.0000000e+00
